Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PriceType,PropertyType,PropertySubtype,BedroomCount,LivingArea,KitchenType,Furnished,Open_fire,SwimmingPool,Terrace_Area,Garden_Area,FacadeCount,FloorCount,ConstructionYear,StateBuilding,LandWidth,LandSurface,EPCScore,ScrapedURL,HasTerrace,HasGarden
11445541,Brussels,Brussels,Brussels,Bruxelles,1020,Avenue De La Bugrane - Stalkruidlaan,1000000,residential_sale,HOUSE,VILLA,6.0,500.0,HYPER_EQUIPPED,0,1,0,1.0,387.0,3.0,2.0,,GOOD,0.0,517.0,E,https://www.immoweb.be/en/classified/villa/for-sale/bruxelles/1020/11445541,1,1
20093183,Brussels,Brussels,Brussels,Forest,1190,Place Saint-Denis - Sint-Denijsplein,565000,residential_sale,HOUSE,MIXED_USE_BUILDING,4.0,260.0,USA_SEMI_EQUIPPED,0,1,0,14.0,150.0,2.0,3.0,1903.0,TO_BE_DONE_UP,7.0,250.0,G,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/forest/1190/20093183,1,1
20240551,Flanders,Antwerp,Antwerp,Wilrijk,2610,Vaderlandstraat,410000,residential_sale,HOUSE,APARTMENT_BLOCK,3.0,185.0,INSTALLED,0,0,0,,25.0,2.0,2.0,1945.0,JUST_RENOVATED,0.0,139.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/wilrijk/2610/20240551,0,1
20240549,Wallonie,Luxembourg,Neufchâteau,WELLIN,6920,Rue Houchettes,219000,residential_sale,HOUSE,HOUSE,3.0,103.0,NOT_INSTALLED,0,0,0,,1160.0,2.0,,1850.0,,11.0,1252.0,E,https://www.immoweb.be/en/classified/house/for-sale/wellin/6920/20240549,0,1
20226427,Brussels,Brussels,Brussels,UCCLE,1180,,820000,residential_sale,HOUSE,HOUSE,4.0,240.0,,0,0,0,20.0,45.0,,,,,0.0,0.0,,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20226427,1,1
20240582,Wallonie,Liège,Waremme,Meeffe,4219,Rue De Liège,370000,residential_sale,HOUSE,HOUSE,3.0,160.0,USA_INSTALLED,0,0,0,1.0,1.0,4.0,1.0,2024.0,AS_NEW,0.0,1039.0,A,https://www.immoweb.be/en/classified/house/for-sale/meeffe/4219/20240582,1,1
20243129,Flanders,Antwerp,Turnhout,Mol,2400,Schaapsbeemdenweg,639000,residential_sale,HOUSE,HOUSE,4.0,240.0,,0,0,0,,,4.0,,,,0.0,700.0,,https://www.immoweb.be/en/classified/house/for-sale/mol/2400/20243129,0,0
20243127,Wallonie,Liège,Liège,Seraing,4100,Rue Fivé,199000,residential_sale,HOUSE,HOUSE,4.0,46.0,INSTALLED,0,0,0,10.0,84.0,2.0,2.0,,GOOD,12.0,146.0,C,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20243127,1,1
20226847,Brussels,Brussels,Brussels,Bruxelles 2,1020,,990000,residential_sale,HOUSE,VILLA,4.0,450.0,INSTALLED,0,1,0,,950.0,4.0,,1942.0,,0.0,1165.0,,https://www.immoweb.be/en/classified/villa/for-sale/bruxelles-2/1020/20226847,0,1
20207732,Brussels,Brussels,Brussels,Uccle,1180,,415000,residential_sale,HOUSE,APARTMENT_BLOCK,2.0,150.0,,0,0,0,,,2.0,2.0,,,0.0,0.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/uccle/1180/20207732,0,0
20231006,Brussels,Brussels,Brussels,Uccle,1180,Avenue Blücher,850000,residential_sale,HOUSE,VILLA,5.0,215.0,,0,0,0,,,3.0,2.0,1961.0,TO_BE_DONE_UP,0.0,0.0,F,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/20231006,0,0
20240550,Flanders,Antwerp,Antwerp,Aartselaar,2630,Oever,499000,residential_sale,HOUSE,HOUSE,4.0,218.0,INSTALLED,0,0,0,,530.0,3.0,,1970.0,GOOD,12.0,725.0,C,https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20240550,0,1
20240554,Brussels,Brussels,Brussels,Schaerbeek,1030,Eugène Demolderlaan,1145000,residential_sale,HOUSE,MANSION,5.0,375.0,,0,0,0,30.0,215.0,2.0,3.0,1921.0,AS_NEW,0.0,405.0,D,https://www.immoweb.be/en/classified/mansion/for-sale/schaerbeek/1030/20240554,1,1
20243104,Flanders,West Flanders,Veurne,Nieuwpoort,8620,Witte Brigadelaan,190000,residential_sale,HOUSE,HOUSE,2.0,126.0,,0,0,0,,,2.0,2.0,1930.0,TO_RENOVATE,5.0,175.0,E,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/20243104,0,0
20243102,Flanders,West Flanders,Tielt,Meulebeke,8760,,449000,residential_sale,HOUSE,HOUSE,3.0,195.0,,0,0,0,,,3.0,3.0,2024.0,AS_NEW,19.0,472.0,,https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20243102,0,0
20240583,Brussels,Brussels,Brussels,BERCHEM-SAINTE-AGATHE,1082,Chaussée de Gand,835000,residential_sale,HOUSE,APARTMENT_BLOCK,6.0,320.0,INSTALLED,0,0,0,,,,2.0,,,0.0,0.0,E,https://www.immoweb.be/en/classified/apartment-block/for-sale/berchem-sainte-agathe/1082/20240583,0,0
20207366,Brussels,Brussels,Brussels,Bruxelles,1130,,499000,residential_sale,HOUSE,HOUSE,4.0,201.0,,0,1,0,22.0,210.0,,3.0,,JUST_RENOVATED,0.0,396.0,E,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1130/20207366,1,1
20243090,Flanders,West Flanders,Brugge,Brugge,8310,Klerkenstraat,369000,residential_sale,HOUSE,HOUSE,4.0,177.0,,0,0,0,,,4.0,,1979.0,GOOD,0.0,373.0,C,https://www.immoweb.be/en/classified/house/for-sale/brugge/8310/20243090,0,0
20243073,Flanders,Antwerp,Mechelen,Schriek,2223,Grote Kerkweg,465000,residential_sale,HOUSE,HOUSE,4.0,218.0,HYPER_EQUIPPED,0,0,0,,,,3.0,2017.0,,0.0,255.0,A,https://www.immoweb.be/en/classified/house/for-sale/schriek/2223/20243073,0,0
20242466,Flanders,Flemish Brabant,Leuven,Tremelo,3120,Barbarastraat,265000,residential_sale,HOUSE,HOUSE,2.0,140.0,,0,0,0,,,3.0,,1960.0,TO_RENOVATE,0.0,1084.0,F,https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/20242466,0,0
20103914,Flanders,Antwerp,Mechelen,Heist-op-den-Berg,2220,Kattestraat,325000,residential_sale,HOUSE,HOUSE,3.0,186.0,INSTALLED,0,0,0,,,,,1932.0,JUST_RENOVATED,0.0,101.0,B,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20103914,0,0
20240531,Flanders,East Flanders,Dendermonde,LEBBEKE,9280,Bakkersstraat,359000,residential_sale,HOUSE,HOUSE,3.0,190.0,,0,0,0,,,2.0,,,JUST_RENOVATED,0.0,0.0,D,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/20240531,0,0
20240529,Flanders,East Flanders,Gent,MELLE,9090,,295000,residential_sale,HOUSE,HOUSE,3.0,170.0,,0,1,0,,,,3.0,,,0.0,490.0,F,https://www.immoweb.be/en/classified/house/for-sale/melle/9090/20240529,0,0
20240571,Flanders,Limburg,Hasselt,Hasselt,3500,Voorstraat,450000,residential_sale,HOUSE,HOUSE,3.0,228.0,INSTALLED,0,0,0,,,3.0,,1956.0,GOOD,0.0,521.0,C,https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/20240571,0,0
20207588,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,Boulevard Léopold II,790000,residential_sale,HOUSE,APARTMENT_BLOCK,6.0,300.0,SEMI_EQUIPPED,0,0,0,,,,,,TO_BE_DONE_UP,6.0,210.0,D,https://www.immoweb.be/en/classified/apartment-block/for-sale/molenbeek-saint-jean/1080/20207588,0,0
20243123,Wallonie,Walloon Brabant,Nivelles,Lasne,1380,,695000,residential_sale,HOUSE,VILLA,3.0,143.0,INSTALLED,0,0,0,,1200.0,4.0,1.0,1962.0,GOOD,0.0,1620.0,D,https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/20243123,0,1
20208288,Brussels,Brussels,Brussels,Watermael-Boitsfort,1170,Rue De L'hospice Communal - Gemeentelijke Godshuisstraat,780000,residential_sale,HOUSE,HOUSE,4.0,170.0,,0,1,0,12.0,60.0,2.0,2.0,,JUST_RENOVATED,0.0,0.0,C,https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/20208288,1,1
20234074,Wallonie,Walloon Brabant,Nivelles,Waterloo,1410,,1100000,residential_sale,HOUSE,HOUSE,4.0,275.0,,0,1,0,,,4.0,1.0,1961.0,TO_RENOVATE,0.0,1900.0,F,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20234074,0,0
20240525,Flanders,Antwerp,Antwerp,BERCHEM,2600,Generaal Drubbelstraat,425000,residential_sale,HOUSE,HOUSE,3.0,138.0,INSTALLED,0,0,0,11.0,,,2.0,,JUST_RENOVATED,5.0,65.0,B,https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/20240525,1,0
20243134,Wallonie,Walloon Brabant,Nivelles,CHAUMONT-GISTOUX,1325,,545000,residential_sale,HOUSE,HOUSE,3.0,112.0,INSTALLED,0,0,0,,,4.0,,,JUST_RENOVATED,0.0,1519.0,B,https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/20243134,0,0
20243101,Flanders,West Flanders,Tielt,Meulebeke,8760,,459000,residential_sale,HOUSE,HOUSE,3.0,189.0,,0,0,0,,,3.0,3.0,2024.0,GOOD,19.0,556.0,,https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20243101,0,0
20243130,Flanders,Flemish Brabant,Halle-Vilvoorde,BUIZINGEN,1501,Grensweg,395000,residential_sale,HOUSE,HOUSE,2.0,115.0,SEMI_EQUIPPED,0,0,0,25.0,50.0,3.0,,,GOOD,7.0,387.0,F,https://www.immoweb.be/en/classified/house/for-sale/buizingen/1501/20243130,1,1
20240575,Flanders,West Flanders,Brugge,Sint-Kruis,8310,Brieversweg,449000,residential_sale,HOUSE,HOUSE,2.0,132.0,,0,0,0,,,4.0,,,,0.0,1011.0,E,https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20240575,0,0
20240579,Flanders,West Flanders,Brugge,Brugge,8000,Torentje,1100000,residential_sale,HOUSE,EXCEPTIONAL_PROPERTY,4.0,350.0,HYPER_EQUIPPED,0,0,1,,600.0,4.0,1.0,2007.0,AS_NEW,0.0,827.0,B,https://www.immoweb.be/en/classified/exceptional-property/for-sale/brugge/8000/20240579,0,1
20233513,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,1080,,399000,residential_sale,HOUSE,HOUSE,4.0,360.0,INSTALLED,0,0,0,,,2.0,3.0,,TO_RENOVATE,5.0,184.0,G,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/20233513,0,0
20240573,Wallonie,Liège,Waremme,Meeffe,4219,Rue De Liège,355000,residential_sale,HOUSE,HOUSE,3.0,160.0,USA_INSTALLED,0,0,0,1.0,1.0,3.0,1.0,2024.0,AS_NEW,0.0,10014.0,A,https://www.immoweb.be/en/classified/house/for-sale/meeffe/4219/20240573,1,1
20233251,Brussels,Brussels,Brussels,Schaerbeek,1030,Rue Colonel Bourg,850000,residential_sale,HOUSE,HOUSE,6.0,385.0,HYPER_EQUIPPED,0,0,0,34.0,275.0,2.0,3.0,1934.0,AS_NEW,0.0,319.0,E,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20233251,1,1
20207391,Brussels,Brussels,Brussels,Anderlecht,1070,Rue Jean Noté - Jean Notéstraat,625000,residential_sale,HOUSE,TOWN_HOUSE,3.0,175.0,HYPER_EQUIPPED,0,0,0,,,2.0,3.0,,JUST_RENOVATED,0.0,0.0,A,https://www.immoweb.be/en/classified/town-house/for-sale/anderlecht/1070/20207391,0,0
20226901,Brussels,Brussels,Brussels,Brussel,1000,Baron de Vironlaan,880000,residential_sale,HOUSE,HOUSE,7.0,410.0,,0,0,0,18.0,,3.0,,,,0.0,694.0,,https://www.immoweb.be/en/classified/house/for-sale/brussel/1000/20226901,1,0
20240556,Wallonie,Luxembourg,Neufchâteau,Bouillon,6830,Les Champs Servais,1150000,residential_sale,HOUSE,EXCEPTIONAL_PROPERTY,6.0,416.0,INSTALLED,0,0,0,80.0,3000.0,4.0,2.0,2012.0,AS_NEW,0.0,39163.0,B,https://www.immoweb.be/en/classified/exceptional-property/for-sale/bouillon/6830/20240556,1,1
20243109,Flanders,East Flanders,Gent,Oosterzele,9860,Begijnenweide,475000,residential_sale,HOUSE,HOUSE,3.0,134.0,,0,0,0,24.0,1.0,4.0,2.0,2018.0,AS_NEW,0.0,509.0,B,https://www.immoweb.be/en/classified/house/for-sale/oosterzele/9860/20243109,1,1
20243097,Wallonie,Liège,Huy,Wanze,4520,Rue Maurice Bawin,189000,residential_sale,HOUSE,HOUSE,3.0,115.0,NOT_INSTALLED,0,0,0,,,3.0,2.0,,TO_RENOVATE,0.0,2010.0,F,https://www.immoweb.be/en/classified/house/for-sale/wanze/4520/20243097,0,0
20228280,Flanders,Flemish Brabant,Halle-Vilvoorde,DIEGEM,1831,Calenbergstraat,449000,residential_sale,HOUSE,HOUSE,3.0,230.0,SEMI_EQUIPPED,0,0,0,,,3.0,,1961.0,TO_BE_DONE_UP,0.0,294.0,D,https://www.immoweb.be/en/classified/house/for-sale/diegem/1831/20228280,0,0
20233258,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Rue Colonel Bourg,850000,residential_sale,HOUSE,HOUSE,6.0,385.0,HYPER_EQUIPPED,0,0,0,34.0,275.0,2.0,3.0,1934.0,AS_NEW,0.0,319.0,E,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20233258,1,1
20237557,Flanders,Flemish Brabant,Leuven,Herent,3000,Hof ter Leepslaan,542000,residential_sale,HOUSE,VILLA,5.0,222.0,INSTALLED,0,1,0,,,4.0,1.0,1976.0,GOOD,0.0,501.0,C,https://www.immoweb.be/en/classified/villa/for-sale/herent/3000/20237557,0,0
20242432,Flanders,East Flanders,Aalst,Herzele,9550,Sleistraat,437000,residential_sale,HOUSE,HOUSE,4.0,305.0,,0,1,0,,,3.0,3.0,,JUST_RENOVATED,0.0,1159.0,B,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20242432,0,0
20242458,Wallonie,Liège,Verviers,Eupen,4700,Schilsweg,395000,residential_sale,HOUSE,APARTMENT_BLOCK,4.0,200.0,INSTALLED,0,0,0,,,2.0,3.0,,,0.0,90.0,C,https://www.immoweb.be/en/classified/apartment-block/for-sale/eupen/4700/20242458,0,0
20242420,Flanders,Antwerp,Antwerp,KAPELLEN,2950,Lucien Bevernagestraat,252000,residential_sale,HOUSE,HOUSE,3.0,150.0,SEMI_EQUIPPED,0,0,0,,,2.0,3.0,,TO_RENOVATE,0.0,123.0,F,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20242420,0,0
20242422,Flanders,Antwerp,Antwerp,MERKSEM,2170,Laaglandlaan,469000,residential_sale,HOUSE,HOUSE,3.0,141.0,INSTALLED,0,0,0,,,3.0,3.0,2025.0,,10.0,305.0,A,https://www.immoweb.be/en/classified/house/for-sale/merksem/2170/20242422,0,0
20242439,Wallonie,Walloon Brabant,Nivelles,NETHEN,1390,,160000,residential_sale,HOUSE,HOUSE,4.0,180.0,,0,0,0,,,3.0,,,TO_RENOVATE,0.0,200.0,F,https://www.immoweb.be/en/classified/house/for-sale/nethen/1390/20242439,0,0
20242456,Wallonie,Liège,Huy,MARCHIN,4570,Thier de Huy,360000,residential_sale,HOUSE,HOUSE,3.0,161.0,INSTALLED,0,0,0,11.0,715.0,4.0,,1988.0,GOOD,21.0,1100.0,D,https://www.immoweb.be/en/classified/house/for-sale/marchin/4570/20242456,1,1
20242415,Wallonie,Hainaut,Thuin,ANDERLUES,6150,Rue Boniface,429000,residential_sale,HOUSE,APARTMENT_BLOCK,4.0,168.0,,0,0,0,,,3.0,,,,0.0,609.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/anderlues/6150/20242415,0,0
20216003,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Avenue Georges Henri,485000,residential_sale,HOUSE,MIXED_USE_BUILDING,1.0,200.0,INSTALLED,0,0,0,10.0,,2.0,2.0,1930.0,GOOD,5.0,200.0,G,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/woluwe-saint-lambert/1200/20216003,1,0
20215629,Brussels,Brussels,Brussels,Schaarbeek,1030,Rue James Watt - James Wattstraat,425000,residential_sale,HOUSE,HOUSE,4.0,160.0,SEMI_EQUIPPED,0,0,0,,30.0,2.0,4.0,,GOOD,0.0,65.0,,https://www.immoweb.be/en/classified/house/for-sale/schaarbeek/1030/20215629,0,1
20215470,Brussels,Brussels,Brussels,Saint-Gilles,1060,Rue Jourdan,875000,residential_sale,HOUSE,APARTMENT_BLOCK,5.0,315.0,INSTALLED,1,0,0,,,2.0,4.0,1875.0,GOOD,0.0,63.0,F,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/20215470,0,0
20215677,Brussels,Brussels,Brussels,Auderghem,1160,Boulevard Des Invalides - Invalidenlaan,985000,residential_sale,HOUSE,HOUSE,6.0,450.0,HYPER_EQUIPPED,0,1,0,,90.0,2.0,2.0,1931.0,GOOD,0.0,320.0,E,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20215677,0,1
20215655,Brussels,Brussels,Brussels,Ganshoren,1083,Avenue Mathieu De Jonge,390000,residential_sale,HOUSE,HOUSE,3.0,145.0,NOT_INSTALLED,0,0,0,,130.0,3.0,3.0,1960.0,TO_RENOVATE,0.0,276.0,F,https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/20215655,0,1
20241409,Wallonie,Liège,Verviers,Battice,4651,Ruelle des Soupirs,219000,residential_sale,HOUSE,HOUSE,3.0,123.0,INSTALLED,0,0,0,31.0,102.0,2.0,3.0,1850.0,GOOD,15.0,155.0,A,https://www.immoweb.be/en/classified/house/for-sale/battice/4651/20241409,1,1
20241397,Flanders,West Flanders,Kortrijk,HARELBEKE,8530,Veldstraat,239000,residential_sale,HOUSE,HOUSE,3.0,121.0,INSTALLED,0,0,0,,,2.0,,1948.0,JUST_RENOVATED,0.0,197.0,B,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20241397,0,0
20243135,Flanders,East Flanders,Aalst,Zottegem,9620,Gaverland,549000,residential_sale,HOUSE,HOUSE,5.0,363.0,,0,0,0,,,4.0,4.0,2005.0,AS_NEW,13.0,806.0,C,https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20243135,0,0
20213509,Brussels,Brussels,Brussels,BRUSSEL,1000,Avenue Michel Ange,1175000,residential_sale,HOUSE,HOUSE,5.0,315.0,SEMI_EQUIPPED,0,1,0,,100.0,,,1896.0,TO_BE_DONE_UP,0.0,0.0,D,https://www.immoweb.be/en/classified/house/for-sale/brussel/1000/20213509,0,1
20241414,Flanders,Antwerp,Antwerp,ANTWERPEN,2610,Iepermanlei,569000,residential_sale,HOUSE,APARTMENT_BLOCK,5.0,237.0,SEMI_EQUIPPED,0,0,0,,97.0,2.0,,1976.0,,7.0,216.0,B,https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2610/20241414,0,1
20006508,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,880000,residential_sale,HOUSE,HOUSE,5.0,312.0,HYPER_EQUIPPED,0,0,0,62.0,200.0,3.0,1.0,1932.0,GOOD,18.0,440.0,F,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20006508,1,1
20167902,Flanders,West Flanders,Brugge,Zedelgem,8210,Torhoutsesteenweg,1150000,residential_sale,HOUSE,VILLA,6.0,661.0,,0,0,0,,,4.0,,1936.0,AS_NEW,0.0,2369.0,B,https://www.immoweb.be/en/classified/villa/for-sale/zedelgem/8210/20167902,0,0
20241379,Flanders,West Flanders,Oostend,Oostende,8400,Groenendaallaan,209000,residential_sale,HOUSE,HOUSE,3.0,130.0,NOT_INSTALLED,0,0,0,,,2.0,3.0,1930.0,TO_BE_DONE_UP,5.0,132.0,F,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20241379,0,0
20243125,Flanders,West Flanders,Brugge,Assebroek,8310,Schoolstraat,325000,residential_sale,HOUSE,HOUSE,3.0,211.0,INSTALLED,0,0,0,,,3.0,,1953.0,,0.0,274.0,D,https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20243125,0,0
20242421,Flanders,Antwerp,Antwerp,KAPELLEN,2950,Lucien Bevernagestraat,323000,residential_sale,HOUSE,HOUSE,4.0,178.0,SEMI_EQUIPPED,0,0,0,,71.0,2.0,3.0,,TO_RENOVATE,0.0,160.0,F,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20242421,0,1
20233162,Brussels,Brussels,Brussels,Evere,1140,,520000,residential_sale,HOUSE,HOUSE,5.0,180.0,INSTALLED,0,0,0,,50.0,2.0,,1955.0,GOOD,0.0,125.0,D,https://www.immoweb.be/en/classified/house/for-sale/evere/1140/20233162,0,1
20213137,Brussels,Brussels,Brussels,Ganshoren,1083,Rue Frans Vervaeck,299000,residential_sale,HOUSE,HOUSE,3.0,121.0,SEMI_EQUIPPED,0,0,0,10.0,100.0,4.0,1.0,1905.0,TO_RENOVATE,0.0,130.0,G,https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/20213137,1,1
20213123,Brussels,Brussels,Brussels,Haren (Brussel),1130,Harenberg,830000,residential_sale,HOUSE,HOUSE,4.0,450.0,,0,0,0,51.0,,2.0,,1981.0,,0.0,1380.0,E,https://www.immoweb.be/en/classified/house/for-sale/haren-brussel/1130/20213123,1,0
20241262,Flanders,Antwerp,Antwerp,Antwerpen,2060,Potgieterstraat,325000,residential_sale,HOUSE,HOUSE,4.0,207.0,,0,0,0,,,2.0,,1899.0,,0.0,105.0,D,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20241262,0,0
20241248,Flanders,East Flanders,Gent,GENT,9000,Zwijnaardsesteenweg / Burggravenlaan,1200000,residential_sale,HOUSE,APARTMENT_BLOCK,9.0,240.0,SEMI_EQUIPPED,1,0,0,51.0,,2.0,,1950.0,GOOD,10.0,314.0,C,https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/20241248,1,0
20241243,Flanders,Antwerp,Turnhout,NOORDERWIJK,2200,Galgeveld,576000,residential_sale,HOUSE,VILLA,3.0,185.0,,0,0,0,,,,,2024.0,,20.0,931.0,A,https://www.immoweb.be/en/classified/villa/for-sale/noorderwijk/2200/20241243,0,0
20241405,Wallonie,Hainaut,Mons,Colfontaine,7340,,70000,residential_sale,HOUSE,HOUSE,2.0,90.0,NOT_INSTALLED,0,0,0,,,2.0,,,TO_RENOVATE,4.0,180.0,E,https://www.immoweb.be/en/classified/house/for-sale/colfontaine/7340/20241405,0,0
20241402,Flanders,East Flanders,Aalst,Aalst,9300,Ledebaan,235000,residential_sale,HOUSE,HOUSE,2.0,147.0,,0,0,0,,,2.0,,1938.0,TO_RENOVATE,8.0,614.0,F,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20241402,0,0
20161765,Brussels,Brussels,Brussels,Uccle,1180,Avenue Kersbeek - Kersbeeklaan,398000,residential_sale,HOUSE,HOUSE,0.0,186.0,SEMI_EQUIPPED,0,0,0,,,2.0,2.0,1937.0,TO_RENOVATE,0.0,186.0,D,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20161765,0,0
20241238,Wallonie,Luxembourg,Marche-en-Famenne,BARVAUX,6940,Rue des Comtes du Luxembourg,875000,residential_sale,HOUSE,VILLA,6.0,490.0,INSTALLED,0,0,0,,,4.0,,2015.0,,0.0,2051.0,B,https://www.immoweb.be/en/classified/villa/for-sale/barvaux/6940/20241238,0,0
20233145,Brussels,Brussels,Brussels,Sint-Lambrechts-Woluwe,1200,Priester de l'Epéestraat,995000,residential_sale,HOUSE,MANSION,5.0,280.0,HYPER_EQUIPPED,0,0,0,,300.0,2.0,2.0,1936.0,GOOD,0.0,455.0,F,https://www.immoweb.be/en/classified/mansion/for-sale/sint-lambrechts-woluwe/1200/20233145,0,1
20241237,Flanders,Antwerp,Turnhout,Dessel,2480,Golding,356625,residential_sale,HOUSE,HOUSE,3.0,125.0,,0,0,0,,,4.0,,2023.0,AS_NEW,0.0,457.0,A,https://www.immoweb.be/en/classified/house/for-sale/dessel/2480/20241237,0,0
20241234,Flanders,Antwerp,Turnhout,Dessel,2480,Golding,352816,residential_sale,HOUSE,HOUSE,3.0,125.0,,0,0,0,,,3.0,,2023.0,AS_NEW,0.0,333.0,A,https://www.immoweb.be/en/classified/house/for-sale/dessel/2480/20241234,0,0
20241233,Flanders,Antwerp,Turnhout,Dessel,2480,Golding,356263,residential_sale,HOUSE,HOUSE,3.0,135.0,,0,0,0,,,3.0,,2023.0,AS_NEW,0.0,363.0,A,https://www.immoweb.be/en/classified/house/for-sale/dessel/2480/20241233,0,0
20241228,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Prosper De Donckerstraat,239000,residential_sale,HOUSE,HOUSE,3.0,148.0,,0,0,0,,,2.0,2.0,1930.0,AS_NEW,5.0,156.0,D,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20241228,0,0
20241213,Flanders,Antwerp,Turnhout,Westerlo,2260,Nieuwstraat,220000,residential_sale,HOUSE,HOUSE,3.0,127.0,,0,0,0,,,3.0,,1930.0,TO_RENOVATE,0.0,320.0,F,https://www.immoweb.be/en/classified/house/for-sale/westerlo/2260/20241213,0,0
20241221,Flanders,Flemish Brabant,Halle-Vilvoorde,Vilvoorde,1800,Groenstraat,375000,residential_sale,HOUSE,HOUSE,4.0,130.0,,0,0,0,,,2.0,3.0,,,0.0,570.0,D,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20241221,0,0
20241210,Flanders,Flemish Brabant,Halle-Vilvoorde,Halle,1500,Ninoofsesteenweg,250000,residential_sale,HOUSE,HOUSE,3.0,99.0,,0,0,0,,,2.0,3.0,1925.0,,12.0,107.0,C,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/20241210,0,0
20059670,Wallonie,Namur,Namur,VITRIVAL,5070,,469000,residential_sale,HOUSE,COUNTRY_COTTAGE,6.0,326.0,,0,0,0,,,4.0,,,,0.0,1257.0,C,https://www.immoweb.be/en/classified/country-cottage/for-sale/vitrival/5070/20059670,0,0
20240714,Flanders,Antwerp,Mechelen,Lier,2500,Spekkestraat,348000,residential_sale,HOUSE,HOUSE,3.0,150.0,,0,0,0,,,2.0,,1918.0,AS_NEW,4.0,113.0,D,https://www.immoweb.be/en/classified/house/for-sale/lier/2500/20240714,0,0
20240718,Flanders,West Flanders,Roeselare,Roeselare,8800,Lodewijk van Velthemstraat,875000,residential_sale,HOUSE,HOUSE,5.0,471.0,,0,0,0,,,4.0,3.0,1982.0,TO_BE_DONE_UP,0.0,1598.0,C,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20240718,0,0
20241215,Flanders,Antwerp,Turnhout,Mol,2400,De Rooy,515000,residential_sale,HOUSE,VILLA,5.0,310.0,,0,0,0,,,4.0,,1975.0,GOOD,48.0,1386.0,E,https://www.immoweb.be/en/classified/villa/for-sale/mol/2400/20241215,0,0
20240695,Flanders,Antwerp,Turnhout,Noorderwijk,2200,Kruisstraat,465000,residential_sale,HOUSE,HOUSE,3.0,162.0,INSTALLED,0,0,0,12.0,,3.0,2.0,2024.0,,0.0,136.0,,https://www.immoweb.be/en/classified/house/for-sale/noorderwijk/2200/20240695,1,0
